date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,us_aqi,european_aqi,city,source_file
2022-08-27,16.529166666666665,11.125,298.375,12.395833333333334,7.683333333333334,48.29166666666666,0.10875,0.0,2.533333333333333,44.583333333333336,26.08333333333333,Bangkok,air_quality_historical.csv
2022-08-28,76.9375,53.40833333333333,1097.25,43.44583333333333,23.4125,138.70833333333334,0.3808333333333333,0.0,2.222916666666667,120.16666666666669,55.54166666666666,Bangkok,air_quality_historical.csv
2022-08-29,142.69166666666666,99.5875,2176.9166666666665,75.36666666666666,37.17083333333333,166.75,0.9666666666666668,0.0,1.1770833333333333,191.375,115.91666666666669,Bangkok,air_quality_historical.csv
2022-08-30,105.5625,73.70416666666667,2017.2916666666667,78.56666666666666,36.49583333333333,194.54166666666663,0.6708333333333334,0.0,1.53125,209.125,105.25,Bangkok,air_quality_historical.csv
2022-08-31,40.07083333333333,27.47083333333333,674.2083333333334,27.28333333333333,11.470833333333331,57.66666666666666,0.1999999999999999,0.0,2.53125,138.16666666666666,83.0,Bangkok,air_quality_historical.csv
2022-09-01,38.67916666666667,26.508333333333336,484.75,16.8625,13.920833333333334,97.66666666666669,0.2879166666666666,0.0,2.4354166666666663,95.58333333333331,56.16666666666666,Bangkok,air_quality_historical.csv
2022-09-02,96.07916666666668,66.65833333333333,1460.9583333333333,44.37916666666666,34.09583333333333,227.75,0.8483333333333333,0.0,1.2875,162.25,87.375,Bangkok,air_quality_historical.csv
2022-09-03,64.40833333333333,44.59166666666667,983.9166666666666,35.15416666666667,21.666666666666668,108.33333333333331,0.5404166666666667,0.0,1.5104166666666667,158.33333333333334,91.04166666666669,Bangkok,air_quality_historical.csv
2022-09-04,24.725,17.125,577.6666666666666,25.6875,15.75,34.625,0.2475,0.0,1.34375,79.625,51.25,Bangkok,air_quality_historical.csv
2022-09-05,31.104166666666668,21.54583333333333,801.6666666666666,30.479166666666668,16.520833333333332,43.79166666666666,0.16625,0.0,1.9895833333333333,66.79166666666667,43.875,Bangkok,air_quality_historical.csv
2022-09-06,34.4375,23.8625,590.8333333333334,27.65833333333333,17.283333333333335,64.125,0.2416666666666666,0.0,1.50625,76.79166666666667,51.958333333333336,Bangkok,air_quality_historical.csv
2022-09-07,60.7375,42.45,1185.6666666666667,47.75416666666666,21.84583333333333,97.125,0.4679166666666667,0.0,0.7166666666666667,115.25,67.625,Bangkok,air_quality_historical.csv
2022-09-08,61.26666666666667,42.75833333333333,1292.875,47.06666666666667,31.004166666666663,131.91666666666666,0.3054166666666666,0.0,1.2291666666666667,165.33333333333334,80.25,Bangkok,air_quality_historical.csv
2022-09-09,26.84583333333333,18.425,484.0,22.79583333333333,13.0375,53.16666666666666,0.1475,0.0,2.5,93.95833333333331,61.125,Bangkok,air_quality_historical.csv
2022-09-10,37.25833333333333,25.629166666666663,777.8333333333334,37.0875,18.741666666666667,52.04166666666666,0.2366666666666666,0.0,2.004166666666667,73.95833333333333,52.833333333333336,Bangkok,air_quality_historical.csv
2022-09-11,66.20416666666667,44.84583333333333,1101.5,35.987500000000004,29.75,182.25,0.3629166666666667,0.75,2.0854166666666667,159.04166666666666,78.95833333333333,Bangkok,air_quality_historical.csv
2022-09-12,61.9,41.75,928.0416666666666,33.61666666666667,23.34583333333333,167.25,0.4570833333333333,1.375,1.8979166666666665,182.25,81.58333333333333,Bangkok,air_quality_historical.csv
2022-09-13,108.92916666666667,75.075,1766.875,60.19166666666666,39.98333333333333,215.41666666666663,0.62375,0.75,1.81875,187.125,99.25,Bangkok,air_quality_historical.csv
2022-09-14,54.725,37.625,1017.9166666666666,44.97916666666666,19.1375,59.04166666666666,0.3470833333333333,0.0,2.1104166666666666,139.5,86.08333333333333,Bangkok,air_quality_historical.csv
2022-09-15,24.17083333333333,16.795833333333334,575.875,21.96666666666667,11.791666666666666,49.0,0.15375,0.0,2.2291666666666665,66.41666666666667,45.958333333333336,Bangkok,air_quality_historical.csv
2022-09-16,18.791666666666668,12.966666666666669,366.9166666666667,17.929166666666667,8.841666666666667,47.0,0.1454166666666666,0.0,2.30625,59.583333333333336,35.666666666666664,Bangkok,air_quality_historical.csv
2022-09-17,17.366666666666667,11.920833333333334,279.25,12.054166666666667,6.304166666666667,49.25,0.15875,0.0,2.379166666666667,50.833333333333336,30.58333333333333,Bangkok,air_quality_historical.csv
2022-09-18,19.008333333333333,13.158333333333331,426.4583333333333,20.466666666666665,12.341666666666669,24.041666666666668,0.1233333333333333,0.0,0.6604166666666667,50.458333333333336,24.83333333333333,Bangkok,air_quality_historical.csv
2022-09-19,25.479166666666668,17.329166666666666,461.0833333333333,23.52916666666667,11.8875,51.29166666666666,0.1979166666666666,0.0,1.9666666666666668,56.41666666666666,36.16666666666666,Bangkok,air_quality_historical.csv
2022-09-20,32.97083333333333,21.9625,381.375,15.983333333333334,6.391666666666667,58.083333333333336,0.2479166666666666,1.25,2.3875,68.16666666666667,45.375,Bangkok,air_quality_historical.csv
2022-09-21,49.60416666666666,33.78333333333333,766.25,28.929166666666664,13.566666666666668,95.75,0.38625,0.25,2.177083333333333,99.16666666666669,58.625,Bangkok,air_quality_historical.csv
2022-09-22,74.12916666666666,51.325,1445.25,53.575,31.5125,102.16666666666669,0.6025,0.0,1.025,148.04166666666666,82.20833333333333,Bangkok,air_quality_historical.csv
2022-09-23,62.52916666666667,43.6625,1319.75,47.84583333333333,30.49166666666667,144.95833333333334,0.3658333333333333,0.0,1.3625,162.83333333333334,79.95833333333333,Bangkok,air_quality_historical.csv
2022-09-24,46.8,32.69583333333333,1007.25,36.05833333333333,23.120833333333334,119.875,0.2799999999999999,0.0,1.4541666666666666,154.79166666666666,76.25,Bangkok,air_quality_historical.csv
2022-09-25,25.870833333333334,17.866666666666667,592.0833333333334,28.05,12.904166666666669,34.625,0.1779166666666666,0.0,1.4,82.375,56.29166666666666,Bangkok,air_quality_historical.csv
2022-09-26,40.94166666666667,28.45,907.8333333333334,43.520833333333336,17.366666666666667,35.708333333333336,0.2791666666666667,0.0,0.6437499999999999,68.70833333333333,44.5,Bangkok,air_quality_historical.csv
2022-09-27,36.25416666666667,25.245833333333334,742.875,28.929166666666664,15.283333333333331,94.0,0.2799999999999999,0.0,1.8916666666666664,108.125,65.875,Bangkok,air_quality_historical.csv
2022-09-28,29.416666666666668,20.4875,759.1666666666666,39.208333333333336,18.308333333333334,25.041666666666668,0.17875,0.0,0.8708333333333332,73.25,51.04166666666666,Bangkok,air_quality_historical.csv
2022-09-29,16.195833333333333,11.275,369.4166666666667,18.691666666666663,8.745833333333334,44.25,0.1441666666666666,0.0,0.8937499999999999,57.66666666666666,31.791666666666668,Bangkok,air_quality_historical.csv
2022-09-30,15.9125,11.054166666666667,375.4166666666667,18.370833333333334,8.375,40.125,0.1070833333333333,0.0,1.4625,44.04166666666666,23.416666666666668,Bangkok,air_quality_historical.csv
2022-10-01,16.2,11.245833333333332,373.7916666666667,17.370833333333334,7.704166666666667,46.625,0.1395833333333333,0.0,1.725,46.75,25.08333333333333,Bangkok,air_quality_historical.csv
2022-10-02,43.94166666666666,30.475,965.5,47.075,22.325,52.958333333333336,0.2991666666666666,0.0,0.9583333333333334,65.875,41.708333333333336,Bangkok,air_quality_historical.csv
2022-10-03,48.8125,34.041666666666664,1130.375,51.87916666666666,23.479166666666668,74.83333333333333,0.4083333333333334,0.0,0.5625,91.45833333333331,65.66666666666667,Bangkok,air_quality_historical.csv
2022-10-04,50.458333333333336,35.15,1045.9166666666667,48.458333333333336,19.979166666666668,61.54166666666666,0.3487499999999999,0.0,1.2125,105.5,70.16666666666667,Bangkok,air_quality_historical.csv
2022-10-05,82.02083333333333,57.208333333333336,1720.7916666666667,76.52499999999999,35.0,114.125,0.5570833333333333,0.0,1.3666666666666665,140.125,76.125,Bangkok,air_quality_historical.csv
2022-10-06,71.75416666666666,50.04583333333333,1632.0416666666667,81.70833333333333,29.166666666666668,72.125,0.6429166666666667,0.0,0.8687499999999999,152.375,88.625,Bangkok,air_quality_historical.csv
2022-10-07,69.44166666666666,48.43333333333334,1713.5416666666667,75.25833333333334,32.7625,91.16666666666669,0.4945833333333333,0.0,1.31875,140.125,77.625,Bangkok,air_quality_historical.csv
2022-10-08,109.66666666666669,76.3875,2150.25,73.96666666666667,34.90416666666667,226.375,0.6633333333333333,0.0,1.2125,172.83333333333334,96.41666666666669,Bangkok,air_quality_historical.csv
2022-10-09,116.14166666666668,80.90833333333333,2552.458333333333,91.00416666666666,39.90833333333333,181.75,0.68125,0.0,1.1625,199.625,109.91666666666669,Bangkok,air_quality_historical.csv
2022-10-10,38.875,27.141666666666666,930.3333333333334,40.91666666666666,17.349999999999998,65.83333333333333,0.30375,0.0,1.2791666666666666,127.79166666666669,80.875,Bangkok,air_quality_historical.csv
2022-10-11,51.02916666666667,35.487500000000004,1268.5416666666667,59.71666666666667,23.641666666666666,72.95833333333333,0.3374999999999999,0.0,0.9458333333333332,83.33333333333333,62.29166666666666,Bangkok,air_quality_historical.csv
2022-10-12,130.80833333333334,90.9875,2222.333333333333,71.97500000000001,46.30833333333334,240.70833333333331,0.6629166666666667,0.0,1.4291666666666665,176.04166666666666,95.5,Bangkok,air_quality_historical.csv
2022-10-13,114.65833333333336,79.73333333333333,2302.0416666666665,108.01666666666668,58.17916666666667,58.5,0.4229166666666666,0.0,1.925,177.16666666666666,122.33333333333331,Bangkok,air_quality_historical.csv
2022-10-14,117.975,81.95,2030.1666666666667,80.14583333333333,51.583333333333336,171.04166666666666,0.5983333333333333,0.0,1.5333333333333332,201.04166666666663,99.41666666666669,Bangkok,air_quality_historical.csv
2022-10-15,92.425,64.12916666666666,1486.625,50.44583333333333,40.895833333333336,153.66666666666666,0.5395833333333333,0.0,1.44375,189.41666666666663,103.0,Bangkok,air_quality_historical.csv
2022-10-16,56.80416666666667,39.1625,1071.875,39.11666666666667,32.0875,104.375,0.4945833333333334,0.0,0.7291666666666666,133.58333333333334,76.54166666666667,Bangkok,air_quality_historical.csv
2022-10-17,93.33333333333331,63.78333333333333,1389.5,53.16666666666666,38.72916666666666,78.33333333333333,0.54,0.0,1.8854166666666667,134.58333333333334,79.625,Bangkok,air_quality_historical.csv
2022-10-18,99.29166666666669,69.10000000000001,1602.375,70.62083333333334,43.72083333333333,76.58333333333333,0.485,0.25,1.9895833333333333,159.04166666666666,98.08333333333331,Bangkok,air_quality_historical.csv
2022-10-19,90.5875,60.770833333333336,1287.2083333333333,49.425,36.53333333333333,109.45833333333331,0.5495833333333333,0.5,1.8770833333333332,169.58333333333334,90.66666666666669,Bangkok,air_quality_historical.csv
2022-10-20,82.62916666666668,56.4625,1332.2083333333333,51.875,33.108333333333334,120.20833333333331,0.4954166666666666,0.0833333333333333,1.8333333333333333,169.95833333333334,88.375,Bangkok,air_quality_historical.csv
2022-10-21,80.85416666666667,56.29583333333333,1746.0,74.8125,37.770833333333336,63.79166666666666,0.41875,0.0,0.4937499999999999,146.25,83.25,Bangkok,air_quality_historical.csv
2022-10-22,92.01666666666668,64.17916666666666,1440.875,46.54166666666666,31.691666666666663,177.45833333333334,0.685,0.0,1.25625,182.75,86.5,Bangkok,air_quality_historical.csv
2022-10-23,192.14166666666665,134.30416666666667,2208.2916666666665,70.85833333333333,55.1875,239.45833333333331,1.33625,0.0,1.4041666666666666,200.66666666666663,120.95833333333331,Bangkok,air_quality_historical.csv
2022-10-24,318.8625,222.775,2771.2916666666665,82.46249999999999,70.92916666666666,320.375,1.559583333333333,0.0,1.04375,243.625,189.625,Bangkok,air_quality_historical.csv
2022-10-25,172.95000000000002,120.44583333333333,2730.125,102.52083333333331,46.395833333333336,280.625,0.745,0.0,1.3895833333333334,241.20833333333331,168.5,Bangkok,air_quality_historical.csv
2022-10-26,90.03333333333335,62.4125,2158.875,94.2625,38.3,128.375,0.3804166666666667,0.0,1.5020833333333332,195.83333333333331,119.16666666666669,Bangkok,air_quality_historical.csv
2022-10-27,71.075,49.35833333333333,1709.0833333333333,70.12916666666666,34.170833333333334,117.54166666666669,0.44,0.0,0.8520833333333333,169.70833333333334,86.66666666666667,Bangkok,air_quality_historical.csv
2022-10-28,94.725,65.60833333333333,2306.375,84.84583333333333,38.30833333333333,162.29166666666666,0.4895833333333333,0.0,1.375,194.0,89.54166666666667,Bangkok,air_quality_historical.csv
2022-10-29,68.59583333333333,46.66666666666666,1725.8333333333333,71.19583333333334,27.84583333333333,112.79166666666669,0.3374999999999999,0.0,1.6354166666666667,170.375,86.91666666666667,Bangkok,air_quality_historical.csv
2022-10-30,93.04166666666669,62.9,1816.625,82.55,33.829166666666666,129.08333333333334,0.49,0.0,1.6124999999999998,164.625,82.91666666666667,Bangkok,air_quality_historical.csv
2022-10-31,98.4,67.65833333333333,1801.7916666666667,74.28333333333333,37.59166666666667,138.16666666666666,0.5295833333333334,0.0,1.50625,182.875,93.08333333333331,Bangkok,air_quality_historical.csv
2022-11-01,89.89583333333333,62.75,1547.375,63.19583333333333,41.90416666666667,125.04166666666669,0.3908333333333333,0.0,1.5666666666666669,177.66666666666666,96.16666666666669,Bangkok,air_quality_historical.csv
2022-11-02,88.33749999999999,61.7625,1333.5416666666667,40.3,34.05416666666667,189.04166666666663,0.4225,0.0,1.59375,193.125,90.08333333333331,Bangkok,air_quality_historical.csv
2022-11-03,91.67916666666667,64.08333333333333,1251.3333333333333,36.454166666666666,26.725,163.5,0.455,0.0,1.5916666666666668,184.16666666666663,92.83333333333331,Bangkok,air_quality_historical.csv
2022-11-04,96.57916666666668,67.34166666666667,1595.5,59.99583333333334,36.454166666666666,147.41666666666666,0.2841666666666667,0.0,1.7583333333333335,178.79166666666666,89.16666666666667,Bangkok,air_quality_historical.csv
2022-11-05,81.70833333333333,56.24166666666667,1615.6666666666667,70.78333333333333,40.30833333333333,128.125,0.4283333333333333,0.0,1.5583333333333331,177.70833333333334,93.79166666666669,Bangkok,air_quality_historical.csv
2022-11-06,78.33333333333333,53.6125,1493.875,55.29166666666666,31.254166666666663,144.75,0.5295833333333334,0.0,1.31875,179.04166666666666,85.0,Bangkok,air_quality_historical.csv
2022-11-07,112.0375,77.56666666666666,2173.5,85.47500000000001,45.94583333333333,163.875,0.5454166666666667,0.0,1.4270833333333333,195.0,93.91666666666669,Bangkok,air_quality_historical.csv
2022-11-08,174.54999999999998,121.675,3432.208333333333,127.98333333333332,51.39166666666667,226.125,0.7470833333333333,0.0,1.0979166666666669,203.54166666666663,122.375,Bangkok,air_quality_historical.csv
2022-11-09,109.3375,76.12083333333334,2115.625,96.29583333333332,35.050000000000004,144.20833333333334,0.3933333333333333,0.0833333333333333,1.5979166666666669,197.08333333333331,114.875,Bangkok,air_quality_historical.csv
2022-11-10,110.17916666666667,76.7,1961.3333333333333,93.04166666666669,37.98333333333333,104.54166666666669,0.34375,0.0,1.7125,167.20833333333334,100.45833333333331,Bangkok,air_quality_historical.csv
2022-11-11,133.4,93.05,3217.75,126.90416666666664,41.895833333333336,128.75,0.3820833333333333,0.0,1.7208333333333332,188.04166666666663,113.45833333333331,Bangkok,air_quality_historical.csv
2022-11-12,143.15416666666667,99.80833333333334,2467.4166666666665,101.425,41.2125,160.66666666666666,0.3408333333333333,0.0,1.5875,203.5,108.79166666666669,Bangkok,air_quality_historical.csv
2022-11-13,148.20833333333334,102.97083333333336,2823.7916666666665,115.47916666666669,46.18333333333334,185.0,0.3908333333333333,0.0,1.6,199.125,124.83333333333331,Bangkok,air_quality_historical.csv
2022-11-14,84.35833333333333,58.37083333333334,1955.5,87.73333333333333,31.820833333333336,69.25,0.39125,0.0,0.8375,169.04166666666666,112.58333333333331,Bangkok,air_quality_historical.csv
2022-11-15,117.22083333333336,81.21666666666667,1969.375,86.15416666666665,44.145833333333336,162.95833333333334,0.5504166666666667,0.0,1.3125,185.79166666666663,89.875,Bangkok,air_quality_historical.csv
2022-11-16,189.35,131.3125,2189.2916666666665,66.04166666666667,51.70416666666667,288.2083333333333,0.8370833333333333,0.0,1.2020833333333332,199.20833333333331,126.125,Bangkok,air_quality_historical.csv
2022-11-17,213.59583333333333,148.00416666666666,2320.625,59.92916666666667,57.85416666666666,267.875,0.9366666666666666,0.0,1.0104166666666667,236.08333333333331,170.25,Bangkok,air_quality_historical.csv
2022-11-18,53.0625,36.575,1153.375,57.97083333333333,23.15416666666667,63.958333333333336,0.36,0.0,1.2083333333333333,141.0,98.0,Bangkok,air_quality_historical.csv
2022-11-19,107.49166666666667,74.52499999999999,1998.5,82.2875,46.30416666666667,136.04166666666666,0.6245833333333334,0.0,1.5354166666666669,172.66666666666666,90.16666666666669,Bangkok,air_quality_historical.csv
2022-11-20,85.2375,59.01666666666667,1727.1666666666667,84.24166666666666,48.3375,72.375,0.2904166666666666,0.0,1.15,152.25,88.125,Bangkok,air_quality_historical.csv
2022-11-21,123.23333333333332,85.12916666666666,2341.5416666666665,108.17916666666666,64.79166666666667,134.70833333333334,0.4591666666666666,0.0,1.49375,189.20833333333331,98.83333333333331,Bangkok,air_quality_historical.csv
2022-11-22,127.2375,87.875,2368.875,111.49166666666667,48.97916666666666,132.625,0.3604166666666666,0.0,1.5791666666666666,191.41666666666663,106.45833333333331,Bangkok,air_quality_historical.csv
2022-11-23,113.80416666666667,78.96249999999999,2743.7916666666665,113.65833333333336,38.50416666666667,159.625,0.6675,0.0,1.1541666666666666,202.54166666666663,113.58333333333331,Bangkok,air_quality_historical.csv
2022-11-24,37.45,26.2,1061.125,57.225,21.741666666666664,29.541666666666668,0.2704166666666667,0.0,0.4604166666666667,124.5,79.04166666666667,Bangkok,air_quality_historical.csv
2022-11-25,35.608333333333334,24.84583333333333,933.0833333333334,42.31666666666667,18.10833333333333,54.958333333333336,0.2799999999999999,0.0,0.7208333333333333,83.33333333333333,62.125,Bangkok,air_quality_historical.csv
2022-11-26,40.2375,27.9625,863.8333333333334,41.38333333333333,18.97083333333333,65.20833333333333,0.3079166666666666,0.0,1.14375,79.08333333333333,59.875,Bangkok,air_quality_historical.csv
2022-11-27,48.6625,33.37083333333333,904.7916666666666,43.64166666666667,20.0875,68.29166666666667,0.3541666666666667,0.0,1.4520833333333334,93.375,66.125,Bangkok,air_quality_historical.csv
2022-11-28,81.58333333333333,56.45,1193.7083333333333,50.31666666666666,27.354166666666668,151.04166666666666,0.5095833333333334,0.0,1.3166666666666669,158.66666666666666,78.08333333333333,Bangkok,air_quality_historical.csv
2022-11-29,135.99583333333334,94.57916666666668,1539.75,61.125,31.558333333333334,214.66666666666663,0.8120833333333333,0.0,1.1208333333333331,197.75,97.16666666666669,Bangkok,air_quality_historical.csv
2022-11-30,255.72916666666663,178.54999999999998,2546.875,63.9,50.4375,344.3333333333333,1.586666666666667,0.0,0.7416666666666667,226.58333333333331,149.41666666666666,Bangkok,air_quality_historical.csv
2022-12-01,117.85416666666669,82.35833333333333,1879.7916666666667,68.79583333333333,42.35416666666666,164.5,0.9154166666666668,0.0,1.2395833333333333,234.58333333333331,157.16666666666666,Bangkok,air_quality_historical.csv
2022-12-02,71.80833333333334,50.04583333333333,1753.6666666666667,80.42083333333333,34.95,97.33333333333331,0.37125,0.0,1.2958333333333334,161.625,87.41666666666667,Bangkok,air_quality_historical.csv
2022-12-03,82.66250000000001,57.6875,1895.2083333333333,71.875,40.391666666666666,151.375,0.3658333333333333,0.0,1.3125,181.58333333333331,86.33333333333333,Bangkok,air_quality_historical.csv
2022-12-04,67.16250000000001,46.69166666666666,1495.5,64.69583333333334,36.57083333333333,105.0,0.2658333333333333,0.0,1.4979166666666668,163.5,83.79166666666667,Bangkok,air_quality_historical.csv
2022-12-05,68.75,47.66666666666666,1763.2916666666667,76.10000000000001,37.4,74.91666666666667,0.2804166666666667,0.0,1.2875,143.625,80.95833333333333,Bangkok,air_quality_historical.csv
2022-12-06,53.85416666666666,37.4875,1763.9583333333333,65.97083333333333,25.245833333333334,100.33333333333331,0.2595833333333333,0.0,1.4020833333333331,137.25,75.33333333333333,Bangkok,air_quality_historical.csv
2022-12-07,85.75833333333333,59.85833333333333,2418.958333333333,89.10833333333333,33.420833333333334,150.79166666666666,0.3095833333333333,0.0,1.4375,167.95833333333334,80.79166666666667,Bangkok,air_quality_historical.csv
2022-12-08,117.6375,82.02083333333333,2854.458333333333,106.67083333333332,43.35833333333333,171.54166666666666,0.4429166666666667,0.0,1.4520833333333334,201.16666666666663,97.83333333333331,Bangkok,air_quality_historical.csv
2022-12-09,179.36666666666667,125.16666666666669,2968.5,118.09583333333336,75.53333333333333,165.45833333333334,0.7174999999999999,0.0,1.21875,206.08333333333331,133.5,Bangkok,air_quality_historical.csv
2022-12-10,142.58333333333334,99.575,2954.5,129.6,55.57916666666667,166.83333333333334,0.44625,0.0,1.3645833333333333,209.54166666666663,118.41666666666669,Bangkok,air_quality_historical.csv
2022-12-11,137.31666666666666,95.79583333333332,4359.458333333333,169.70000000000002,46.475,122.875,0.4041666666666666,0.0,1.36875,192.04166666666663,126.04166666666669,Bangkok,air_quality_historical.csv
2022-12-12,77.04583333333333,53.4875,2186.083333333333,94.85,28.004166666666663,86.125,0.3704166666666666,0.25,1.48125,165.29166666666666,100.08333333333331,Bangkok,air_quality_historical.csv
2022-12-13,38.704166666666666,25.829166666666666,913.2916666666666,30.2375,17.879166666666666,80.125,0.2091666666666666,0.0,2.0500000000000003,105.54166666666669,70.125,Bangkok,air_quality_historical.csv
2022-12-14,1.1458333333333333,0.8083333333333335,59.125,0.0,0.7374999999999999,26.75,0.0420833333333333,0.0,2.15625,45.79166666666666,28.70833333333333,Bangkok,air_quality_historical.csv
2022-12-15,1.0125,0.7166666666666667,61.458333333333336,0.0,0.3875,32.208333333333336,0.04,0.0,2.1354166666666665,14.125,12.875,Bangkok,air_quality_historical.csv
2022-12-16,92.8125,63.80833333333334,1697.9583333333333,63.6875,41.29583333333333,120.54166666666669,0.32375,0.0,2.2291666666666665,100.66666666666669,52.375,Bangkok,air_quality_historical.csv
2022-12-17,65.54166666666667,44.85,1333.9166666666667,52.5375,33.96666666666667,108.66666666666669,0.29875,0.0,1.40625,167.08333333333334,98.29166666666669,Bangkok,air_quality_historical.csv
2022-12-18,44.93333333333334,30.48333333333333,844.125,24.9375,22.52916666666667,123.95833333333331,0.2745833333333333,0.0,1.5645833333333332,120.54166666666669,69.20833333333333,Bangkok,air_quality_historical.csv
2022-12-19,53.99583333333334,36.54583333333333,1186.3333333333333,52.06666666666666,28.8125,104.33333333333331,0.2708333333333333,0.0,1.5395833333333335,117.375,69.41666666666667,Bangkok,air_quality_historical.csv
2022-12-20,91.29583333333332,62.62916666666666,1845.5,86.5,47.85833333333333,66.125,0.2708333333333333,0.0,1.6270833333333332,119.95833333333331,75.04166666666667,Bangkok,air_quality_historical.csv
2022-12-21,131.44583333333333,90.85416666666669,2060.25,82.27083333333333,55.27916666666667,153.0,0.3195833333333333,0.0,1.5583333333333331,194.08333333333331,100.16666666666669,Bangkok,air_quality_historical.csv
